Date,AMZN,BA,DIS,IBM,KO,MSFT
2014-02-19,17.368999481201172,110.35015869140624,72.0173110961914,113.41043090820312,26.58917236328125,31.70645904541016
2014-02-20,17.489999771118164,111.35578155517578,72.30949401855469,114.22252655029295,26.73250961303711,31.90934181213379
2014-02-21,17.33799934387207,110.2556381225586,73.1678237915039,113.31130981445312,26.64649772644043,32.103729248046875
2014-02-24,17.589000701904297,111.38157653808594,73.71569061279297,113.72039794921876,26.87583541870117,31.858604431152344
2014-02-25,17.916000366210938,108.96638488769533,73.24085998535156,113.58399963378906,27.0693473815918,31.7318115234375
2014-02-26,17.989999771118164,108.82025909423828,73.1221694946289,114.09854125976562,27.141021728515625,31.67264747619629
2014-02-27,18.006500244140625,110.49626922607422,73.4874038696289,114.84864807128906,27.284358978271484,32.00231170654297
2014-02-28,18.104999542236328,110.8057098388672,73.78872680664062,114.78661346435548,27.377525329589844,32.382686614990234
2014-03-03,17.98900032043457,110.20404815673828,72.5560302734375,114.22252655029295,27.320186614990234,31.93468475341797
2014-03-04,18.19499969482422,111.93160247802734,74.61054992675781,115.57390594482422,27.45636558532715,32.46720886230469
2014-03-05,18.61849975585937,110.6939697265625,75.49624633789062,116.0077667236328,27.48503875732422,32.213623046875
2014-03-06,18.607999801635746,110.75414276123048,76.09890747070312,116.3177490234375,27.57103157043457,32.24744415283203
2014-03-07,18.60300064086914,110.47908020019533,75.06708526611328,116.34252166748048,27.628374099731445,32.0361213684082
2014-03-10,18.526500701904297,109.06092071533205,74.84794616699219,115.54289245605467,27.70003318786621,31.96850204467773
2014-03-11,18.44099998474121,108.01234436035156,74.00789642333984,115.77225494384766,27.807546615600582,32.137550354003906
2014-03-12,18.53199958801269,106.94658660888672,74.30921173095703,115.43751525878906,27.78948211669922,32.34886932373047
2014-03-13,18.57550048828125,104.76348876953124,72.98518371582031,113.99934387207033,27.428300857543945,32.02766036987305
2014-03-14,18.687000274658203,105.8120574951172,73.113037109375,112.9517059326172,27.572763442993164,31.86705780029297
2014-03-17,18.75200080871582,107.79747772216795,74.31835174560547,115.18336486816406,27.645002365112305,32.16290664672852
2014-03-18,18.938499450683597,106.61138916015624,74.86619567871094,115.8032455444336,27.738914489746094,33.43083953857422
2014-03-19,18.661500930786133,105.06429290771484,73.52392578125,114.50147247314452,27.55109596252441,33.19416427612305
2014-03-20,18.44849967956543,106.3449478149414,73.78872680664062,116.47894287109376,27.77502822875977,34.09015274047852
2014-03-21,18.0310001373291,105.35652923583984,73.36871337890625,115.71647644042967,27.76781272888184,33.94645690917969
2014-03-24,17.592500686645508,106.0784912109375,72.58342742919922,116.6958999633789,27.738914489746094,34.23385238647461
2014-03-25,17.73550033569336,106.59417724609376,72.63822174072266,120.90501403808594,27.897838592529297,34.09859848022461
2014-03-26,17.170499801635742,106.17303466796876,71.78901672363281,119.40486907958984,27.89061164855957,33.63369369506836
2014-03-27,16.923500061035156,105.89800262451172,71.66117858886719,117.67535400390624,28.04230499267578,33.270233154296875
2014-03-28,16.914499282836914,106.97235107421876,72.12686920166016,118.0596694946289,28.136219024658203,34.06479263305664
2014-03-31,16.818500518798828,107.8576431274414,73.113037109375,119.32430267333984,27.92672348022461,34.648040771484375
2014-04-01,17.149499893188477,110.19544982910156,74.48269653320312,120.57029724121094,27.74614524841309,35.011497497558594
2014-04-02,17.097999572753906,110.28141784667967,74.57403564453125,119.98137664794922,27.688356399536133,34.952335357666016
2014-04-03,16.680999755859375,110.68536376953124,74.5922622680664,119.44823455810548,27.500534057617188,34.66495513916016
2014-04-04,16.149999618530273,109.48208618164062,73.44175720214844,118.87796783447266,27.608890533447266,33.70133209228516
2014-04-07,15.887999534606934,107.94358825683594,72.25469970703125,120.58268737792967,27.897838592529297,33.64215850830078
2014-04-08,16.353500366210938,106.70591735839844,72.65646362304688,119.82020568847656,28.100116729736328,33.659053802490234
2014-04-09,16.590499877929688,109.05233764648438,73.47828674316406,121.8968505859375,28.165111541748047,34.2084846496582
2014-04-10,15.85550022125244,106.26757049560548,70.77546691894531,121.3017349243164,28.092878341674805,33.270233154296875
2014-04-11,15.58650016784668,104.9181671142578,70.31890106201172,120.99801635742188,27.90506172180176,33.1434326171875
2014-04-14,15.795499801635742,105.932373046875,70.87590789794922,122.5973663330078,27.9772891998291,33.11808776855469
2014-04-15,15.803999900817873,106.8090591430664,70.91242980957031,122.13239288330078,29.024736404418945,33.599884033203125
2014-04-16,16.18400001525879,108.33035278320312,72.09033203125,121.7480697631836,29.32090759277344,34.14932632446289
2014-04-17,16.245500564575195,109.94619750976562,73.03997039794922,117.78694915771484,29.4148006439209,33.81964874267578
2014-04-21,16.543500900268555,109.8602523803711,72.2364501953125,119.18791198730467,29.436479568481445,33.7604866027832
2014-04-22,16.465999603271484,109.62820434570312,72.5468978881836,119.11353302001952,29.407581329345703,33.80274963378906
2014-04-23,16.229000091552734,112.2754364013672,72.61080169677734,118.85316467285156,29.422029495239254,33.54916000366211
2014-04-24,16.857500076293945,111.61360168457033,72.67474365234375,117.91708374023438,29.400365829467773,33.69287109375
2014-04-25,15.191499710083008,110.5822296142578,71.43289947509766,117.5513687133789,29.624292373657227,33.735130310058594
2014-04-28,14.82900047302246,109.18984985351562,71.02200317382812,119.72723388671876,29.638748168945312,34.54660415649414
2014-04-29,15.019000053405762,110.33296966552734,71.8072738647461,120.94841003417967,29.30644798278809,34.24230194091797
2014-04-30,15.206500053405762,110.8916473388672,72.44644165039062,121.79151153564452,29.465368270874023,34.14932632446289
2014-05-01,15.39449977874756,110.41034698486328,72.6473388671875,119.9689483642578,29.45814514160156,33.81120300292969
2014-05-02,15.400500297546388,111.68238067626952,73.33218383789062,118.67339324951172,29.58095932006836,33.54916000366211
2014-05-05,15.5024995803833,113.4185562133789,74.16312408447266,118.56179809570312,29.44369888305664,33.32938766479492
2014-05-06,14.869000434875488,112.44734191894533,73.98961639404297,117.79933166503906,29.2486629486084,33.01663589477539
2014-05-07,14.635499954223633,112.66340637207033,73.31391143798828,118.03003692626952,29.552061080932617,33.32094955444336
2014-05-08,14.416000366210938,112.8535614013672,74.51009368896484,117.78687286376952,29.422029495239254,33.50690078735352
2014-05-09,14.612000465393066,113.3116455078125,74.82968139648438,118.51634979248048,29.523164749145508,33.4223747253418
2014-05-12,15.142999649047852,114.60810089111328,75.25885009765625,120.06893157958984,29.487041473388672,33.78585433959961
2014-05-13,15.232000350952148,115.34275817871094,74.9483871459961,119.83200073242188,29.696533203125,34.40726089477539
2014-05-14,14.880999565124512,114.94517517089844,73.88916778564453,117.66837310791016,29.537616729736328,34.25403594970703
2014-05-15,14.759499549865724,113.40673065185548,73.18608093261719,116.25926208496094,29.27033042907715,33.7092399597168
2014-05-16,14.885000228881836,113.0609893798828,73.40522766113281,116.63333129882812,29.537616729736328,33.905033111572266
2014-05-19,14.838000297546388,113.52774047851562,74.00789642333984,116.59596252441406,29.407581329345703,33.836936950683594
2014-05-20,15.059499740600586,111.99787902832033,74.04440307617188,115.28036499023438,29.31367874145508,33.777339935302734
2014-05-21,15.250499725341797,113.1906280517578,75.04884338378906,116.21561431884766,29.523164749145508,34.347679138183594
2014-05-22,15.24549961090088,113.95122528076172,75.19493103027344,115.77294921875,29.31367874145508,34.13484573364258
2014-05-23,15.612000465393066,114.44390106201172,76.08064270019531,115.93505096435548,29.31367874145508,34.15188217163086
2014-05-27,15.541000366210938,115.96510314941406,76.46415710449219,115.21173858642578,29.450925827026367,34.211483001708984
2014-05-28,15.508000373840332,116.10335540771484,76.33631896972656,114.1518096923828,29.31367874145508,34.0582389831543
2014-05-29,15.689000129699709,116.80345916748048,76.72895812988281,114.57579040527344,29.371458053588867,34.33916473388672
2014-05-30,15.6274995803833,116.8985366821289,76.71070098876953,114.9499053955078,29.552061080932617,34.84989547729492
2014-06-02,15.44200038909912,117.46031951904295,76.94810485839844,115.77918243408205,29.51593971252441,34.72222900390625
2014-06-03,15.35949993133545,117.44306182861328,76.59198760986328,114.95613861083984,29.530385971069336,34.296592712402344
2014-06-04,15.33899974822998,116.96770477294922,76.92071533203125,115.04341888427734,29.465368270874023,34.322120666503906
2014-06-05,16.178499221801758,118.2555160522461,77.41381072998047,115.95997619628906,29.537616729736328,35.07973861694336
2014-06-06,16.48349952697754,119.49149322509766,77.25858306884766,116.20316314697266,29.6098575592041,35.30958557128906
2014-06-09,16.375,119.24085235595705,78.052978515625,116.10962677001952,29.552061080932617,35.13080596923828
2014-06-10,16.620500564575195,118.62718963623048,77.38639831542969,114.90623474121094,29.66763687133789,34.9946174621582
2014-06-11,16.760000228881836,115.90457916259766,76.98462677001953,113.63430786132812,29.51593971252441,34.78179931640625
2014-06-12,16.295499801635742,114.25376892089844,75.6058349609375,112.99208068847656,29.417694091796875,34.54344940185547
2014-06-13,16.313499450683594,114.3401870727539,75.6058349609375,113.82755279541016,29.381298065185547,35.09676742553711
2014-06-16,16.381000518798828,114.55623626708984,76.0624008178711,113.69664764404295,29.592348098754883,35.32658767700195
2014-06-17,16.2810001373291,114.47844696044922,75.93453979492188,113.64054870605467,29.781591415405277,35.479827880859375
2014-06-18,16.7189998626709,114.50437927246094,76.31806945800781,114.47602081298828,30.24738883972168,35.45429229736328
2014-06-19,16.350000381469727,114.79827117919922,76.4915542602539,113.98968505859376,30.414770126342773,35.33511734008789
2014-06-20,16.209999084472656,114.17594909667967,75.62409210205078,113.19783020019533,30.34199905395508,35.479827880859375
2014-06-23,16.36199951171875,113.09557342529295,75.5693130493164,113.56573486328124,30.3710994720459,35.74371337890625
2014-06-24,16.20800018310547,111.62622833251952,75.49624633789062,112.78008270263672,30.458444595336918,35.539405822753906
2014-06-25,16.371999740600586,109.8198013305664,76.61026763916016,112.68031311035156,30.53849029541016,35.77775192260742
2014-06-26,16.284500122070312,110.6495590209961,77.11246490478516,112.46208953857422,30.589439392089844,35.51388168334961
2014-06-27,16.228500366210938,111.09899139404295,77.88861846923828,113.29759979248048,30.705894470214844,35.965030670166016
2014-06-30,16.23900032043457,109.9667510986328,78.2903823852539,113.02324676513672,30.82961845397949,35.49684524536133
2014-07-01,16.61949920654297,110.7619171142578,78.95696258544922,116.19068145751952,30.77867889404297,35.64154815673828
2014-07-02,16.642499923706055,110.30381774902344,78.9295654296875,117.46260833740234,30.77867889404297,35.66709899902344
2014-07-03,16.874500274658203,111.07305908203124,79.29481506347656,117.54991149902344,30.735004425048828,35.581966400146484
2014-07-07,16.677499771118164,111.5743637084961,79.06652069091797,117.2444305419922,30.669506072998047,35.74371337890625
2014-07-08,16.190500259399414,109.58646392822266,78.39997863769531,116.73313903808594,30.523944854736328,35.56494903564453
2014-07-09,16.49850082397461,109.58646392822266,79.64179229736328,117.48133850097656,30.53122901916504,35.4713134765625
2014-07-10,16.395999908447266,109.58646392822266,79.31307220458984,117.0324478149414,30.756839752197266,35.48834609985352
2014-07-11,17.309999465942383,110.71004486083984,79.34046173095703,117.21944427490234,30.545778274536133,35.82882308959961
2014-07-14,17.766000747680664,111.9460220336914,79.22174835205078,118.37920379638672,30.84416961669922,35.871395111083984
2014-07-15,17.722000122070312,111.58299255371094,78.6647720336914,117.52498626708984,30.640396118164062,36.13528060913086
2014-07-16,17.795000076293945,110.13095092773438,77.93426513671875,119.93798065185548,30.65493392944336,37.52281188964844
2014-07-17,17.622499465942383,108.79993438720705,77.64205932617188,120.01903533935548,30.582162857055664,37.90586471557617
2014-07-18,17.933000564575195,110.32110595703124,78.35430145263672,120.02523803710938,30.880571365356445,38.04207229614258
2014-07-21,17.988000869750977,110.89156341552734,78.2903823852539,118.99646759033205,30.858736038208008,38.16975784301758
2014-07-22,18.04199981689453,112.1361846923828,78.71955108642578,121.01663208007812,29.97809600830078,38.16123962402344
2014-07-23,17.906999588012695,109.5172882080078,78.56432342529297,120.7298583984375,29.7015380859375,38.19529724121094
2014-07-24,17.930500030517578,107.52073669433594,79.25829315185547,121.73369598388672,29.81797409057617,37.79520797729492
2014-07-25,16.20050048828125,106.48355102539062,78.7378158569336,121.20989990234376,29.839815139770508,37.88032531738281
2014-07-28,16.02050018310547,106.362548828125,79.577880859375,122.0703582763672,29.60692024230957,37.42916488647461
2014-07-29,16.0,105.72295379638672,78.7104263305664,121.31591033935548,29.366737365722656,37.36106872558594
2014-07-30,16.125499725341797,105.69703674316406,79.63265991210938,120.96051025390624,28.835451126098636,37.0971794128418
2014-07-31,15.649499893188477,104.13262939453124,78.418212890625,119.50775146484376,28.59528160095215,36.739654541015625
2014-08-01,15.352999687194824,104.04617309570312,77.96166229248047,117.9365234375,28.59528160095215,36.48429107666016
2014-08-04,15.682499885559082,103.65725708007812,79.66006469726562,118.24200439453124,28.675315856933597,36.91841125488281
2014-08-05,15.616000175476074,104.8154296875,79.21263885498047,116.6583251953125,28.515214920043945,36.67156219482422
2014-08-06,15.694499969482422,102.90241241455078,79.06652069091797,116.63949584960938,29.05377578735352,36.38214492797852
2014-08-07,15.572500228881836,104.2067413330078,78.08036041259766,115.59207916259766,28.63894271850586,36.79924774169922
2014-08-08,15.84000015258789,104.89369201660156,79.30393981933594,117.05345153808594,28.71171760559082,36.773704528808594
2014-08-11,15.916500091552734,105.04151916503906,79.89746856689453,117.58030700683594,28.799057006835938,36.773704528808594
2014-08-12,15.965999603271484,104.75455474853516,79.63265991210938,117.49874114990234,28.87911796569824,37.04609680175781
2014-08-13,16.31399917602539,106.06759643554688,79.98876953125,117.88135528564452,29.068344116210938,37.52281188964844
2014-08-14,16.660499572753906,107.91971588134766,80.9110107421875,117.83744049072266,29.243019104003903,37.68453598022461
2014-08-15,16.681499481201172,107.09363555908205,81.52281188964844,117.52384185791016,29.75247573852539,38.12718963623047
2014-08-18,16.726499557495117,108.67623901367188,82.1528549194336,118.76566314697266,30.094541549682617,38.39958190917969
2014-08-19,16.756500244140625,109.1979751586914,82.26243591308594,119.21099853515624,30.02903175354004,38.82787322998047
2014-08-20,16.788999557495117,110.73706817626952,82.0341567993164,119.22980499267578,30.021759033203125,38.50237655639648
2014-08-21,16.64550018310547,110.86749267578124,82.52722930908203,119.93853759765624,30.138208389282227,38.733642578125
2014-08-22,16.579500198364258,110.83270263671876,82.62767791748047,119.42424774169922,29.92715072631836,38.67369079589844
2014-08-25,16.701000213623047,111.58922576904295,82.52722930908203,119.89456939697266,30.138208389282227,38.69080352783203
2014-08-26,17.09149932861328,111.8239974975586,82.1985092163086,121.04237365722656,30.27649307250977,38.55376434326172
2014-08-27,17.159000396728516,111.47616577148438,82.51810455322266,120.57823181152344,30.27649307250977,38.43385696411133
2014-08-28,17.000999450683594,110.5283660888672,82.3902816772461,120.42150115966795,30.298320770263672,38.442420959472656
2014-08-29,16.95199966430664,110.2588119506836,82.0706787109375,120.60963439941406,30.363828659057617,38.91353225708008
2014-09-02,17.118999481201172,109.11100769042967,82.9107437133789,120.1455307006836,30.305604934692383,38.62229537963867
2014-09-03,16.950000762939453,109.51099395751952,83.03858184814453,120.3901138305664,30.407489776611328,38.51094436645508
2014-09-04,17.297500610351562,109.09359741210938,82.3080825805664,119.59355926513672,30.472993850708008,38.76789855957031
2014-09-05,17.319000244140625,108.42405700683594,83.03858184814453,119.9197006225586,30.45116806030273,39.32468032836914
2014-09-08,17.117000579833984,111.2848663330078,82.69159698486328,119.2549057006836,30.407489776611328,39.80434799194336
2014-09-09,16.487499237060547,111.48486328125,81.81499481201172,119.16082763671876,30.523944854736328,40.0527458190918
2014-09-10,16.566499710083008,111.49356079101562,81.74195098876953,120.13297271728516,30.691333770751957,40.121280670166016
2014-09-11,16.525999069213867,110.98922729492188,82.1528549194336,120.245849609375,30.753644943237305,40.2583236694336
2014-09-12,16.559499740600586,110.38923645019533,81.87891387939453,119.9699249267578,30.394420623779297,40.00136566162109
2014-09-15,16.194499969482422,109.83272552490234,82.25330352783203,120.30231475830078,30.423755645751957,39.60734939575195
2014-09-16,16.38800048828125,110.71095275878906,82.4267807006836,121.02356719970705,30.52638816833496,40.0527458190918
2014-09-17,16.200000762939453,111.09357452392578,82.48158264160156,120.92325592041016,30.50439071655273,39.84718322753906
2014-09-18,16.25,111.8066177368164,82.49070739746094,121.51908111572266,30.63635635375977,39.98421859741211
2014-09-19,16.56599998474121,112.47616577148438,82.62767791748047,121.67585754394533,30.82695579528809,40.7037353515625
2014-09-22,16.225000381469727,111.83268737792967,81.53194427490234,121.11768341064452,30.951601028442383,40.30971908569336
2014-09-23,16.181499481201172,110.7631607055664,80.63707733154297,120.1831512451172,30.70966148376465,39.881439208984375
2014-09-24,16.410499572753906,111.8066177368164,81.67803192138672,120.6159210205078,30.988237380981445,40.32685470581055
2014-09-25,16.096500396728516,110.55445861816406,80.4179458618164,118.5461883544922,30.6290225982666,39.436031341552734
2014-09-26,16.160499572753906,111.90225982666016,81.02972412109375,119.20471954345705,30.936931610107425,39.75294876098633
2014-09-29,16.090999603271484,111.9718246459961,81.11190795898438,118.94129180908205,30.97357749938965,39.77864074707031
2014-09-30,16.121999740600586,110.7631607055664,81.29454040527344,119.06045532226562,31.27414894104004,39.71013259887695
2014-10-01,15.873000144958496,108.40666198730467,79.88833618164062,117.39214324951172,31.332809448242188,39.31609725952149
2014-10-02,15.920499801635742,107.97189331054688,79.24916076660156,117.22906494140624,31.27414894104004,39.19618606567383
2014-10-03,16.136999130249023,109.87619018554688,80.7649154663086,118.33290100097656,31.52341651916504,39.47885513305664
2014-10-06,16.110000610351562,109.78925323486328,80.86534881591797,118.5649642944336,31.96327781677246,39.47885513305664
2014-10-07,15.848999977111816,107.23277282714844,79.54136657714844,116.4764404296875,32.19786071777344,38.99917602539063
2014-10-08,16.135000228881836,108.67623901367188,80.45448303222656,118.76566314697266,32.65971374511719,40.06988143920898
2014-10-09,15.768500328063965,106.74583435058594,78.26300048828125,116.9217529296875,32.16119766235352,39.27327728271485
2014-10-10,15.569499969482422,105.65019989013672,78.77433776855469,116.61438751220705,32.601078033447266,37.71434020996094
2014-10-13,15.322500228881836,104.73715209960938,76.61939239501953,115.10287475585938,32.307838439941406,37.38886260986328
2014-10-14,15.415499687194824,106.33716583251952,76.82939910888672,115.27850341796876,31.99259185791016,37.45738220214844
2014-10-15,15.298500061035156,104.51109313964844,74.9483871459961,113.9926986694336,31.69202041625977,37.02053451538086
2014-10-16,15.142999649047852,104.59803009033205,74.63792419433594,112.79478454589844,31.200841903686523,36.60937881469727
2014-10-17,15.182000160217283,107.16320037841795,76.54633331298828,114.18089294433594,31.435443878173828,37.371726989746094
2014-10-20,15.310500144958496,108.09363555908205,78.08949279785156,106.05870819091795,31.73600196838379,37.75718307495117
2014-10-21,15.76650047302246,110.53707122802734,79.9339828491211,102.37706756591795,29.822614669799805,38.442420959472656
2014-10-22,15.648500442504885,105.60672760009766,79.53221893310547,101.47390747070312,29.77862930297852,38.014137268066406
2014-10-23,15.659000396728516,106.11107635498048,80.34489440917969,101.718505859375,29.95456886291504,38.56233596801758
2014-10-24,14.352999687194824,106.29364776611328,80.9110107421875,101.65579223632812,30.079200744628903,39.51311111450195
2014-10-27,14.498499870300291,106.18932342529295,80.7649154663086,101.52410888671876,29.881254196166992,39.32468032836914
2014-10-28,14.779500007629396,107.48494720458984,82.1163330078125,102.60913848876952,29.734634399414062,39.82148742675781
2014-10-29,14.706000328063965,107.02410125732422,81.7510986328125,102.52130889892578,30.027891159057617,39.93282699584961
2014-10-30,14.953499794006348,107.66757202148438,82.38113403320312,103.07953643798828,30.3504581451416,39.44459533691406
2014-10-31,15.27299976348877,108.61536407470705,83.44034576416016,103.11085510253906,30.70233154296875,40.21548843383789
2014-11-03,15.28600025177002,109.58927154541016,83.74169158935547,103.0858154296875,30.651020050048828,40.635215759277344
2014-11-04,15.14050006866455,109.42404174804688,82.49983978271484,102.01329803466795,30.658342361450195,40.746559143066406
2014-11-05,14.826000213623049,108.64562225341795,83.09336853027344,101.49275207519533,31.01756858825684,40.99497604370117
2014-11-06,14.83199977874756,108.96048736572266,84.0064926147461,101.96002197265624,31.00291633605957,41.7144775390625
2014-11-07,14.993000030517578,108.84680938720705,82.18025207519531,102.34523010253906,31.024900436401367,41.69734573364258
2014-11-10,15.255499839782717,109.0129623413086,81.9793472290039,103.24193572998048,31.07621955871582,41.87721633911133
2014-11-11,15.600500106811523,109.6426773071289,82.16199493408203,103.12195587158205,31.1641902923584,41.86009979248047
2014-11-12,15.575499534606934,110.08875274658205,82.08894348144531,102.25051879882812,31.3107967376709,41.782997131347656
2014-11-13,15.824000358581545,112.41527557373048,82.62767791748047,102.79991149902344,31.36945915222168,42.493953704833984
2014-11-14,16.391000747680664,112.70388793945312,82.9107437133789,103.66504669189452,31.325469970703125,42.46824645996094
2014-11-17,16.15250015258789,112.31903839111328,82.55464172363281,103.66504669189452,31.464757919311523,42.36546325683594
2014-11-18,16.24650001525879,114.27820587158205,82.4359130859375,102.2315673828125,31.91195678710937,42.01204681396485
2014-11-19,16.32699966430664,115.10909271240234,82.01588439941406,101.94108581542967,32.41779327392578,41.56383514404297
2014-11-20,16.527000427246094,115.18781280517578,81.17581939697266,101.4421844482422,32.43979263305664,41.97758102416992
2014-11-21,16.631500244140625,116.13240814208984,81.23059844970703,101.61901092529295,32.62306213378906,41.356964111328125
2014-11-24,16.781999588012695,117.73294067382812,82.70985412597656,102.39573669433594,32.4544563293457,41.02080154418945
2014-11-25,16.75200080871582,117.90787506103516,83.6868896484375,102.14946746826172,32.57175064086914,40.917362213134766
2014-11-26,16.678499221801758,117.88165283203124,83.93343353271484,102.26945495605467,32.693538665771484,41.15871047973633
2014-11-28,16.93199920654297,117.51431274414062,84.47216796875,102.4084014892578,33.0921516418457,41.21043014526367
2014-12-01,16.299999237060547,115.79129028320312,84.64564514160156,102.01053619384766,32.885467529296875,41.90862655639648
2014-12-02,16.315500259399414,115.69507598876952,85.34877014160156,102.7241439819336,32.87809371948242,41.770694732666016
2014-12-03,15.824999809265137,115.42396545410156,85.02003479003906,103.89240264892578,32.33183670043945,41.44316482543945
2014-12-04,15.846500396728516,114.85543823242188,85.12960815429688,103.59561920166016,32.110389709472656,42.09825897216797
2014-12-05,15.631500244140623,115.63385772705078,85.61356353759766,103.10304260253906,32.132537841796875,41.73622512817383
2014-12-08,15.33199977874756,113.94583892822266,85.65009307861328,102.2126007080078,31.844646453857425,41.11561584472656
2014-12-09,15.625,113.4035873413086,84.86480712890625,102.9262237548828,31.03266716003418,41.02080154418945
2014-12-10,15.291999816894531,109.0129623413086,83.66862487792969,101.360107421875,30.707868576049805,40.4260368347168
2014-12-11,15.368000030517578,107.90220642089844,84.84302520751953,101.7137680053711,30.65619468688965,40.65877532958984
2014-12-12,15.366000175476074,105.62818908691406,84.60259246826172,98.12059020996094,30.19853782653809,40.46913146972656
2014-12-15,15.303500175476074,106.7739486694336,84.05702209472656,96.65554809570312,29.94754981994629,40.2277946472168
2014-12-16,14.753000259399414,108.67185974121094,83.3819580078125,95.61358642578124,29.81468391418457,38.92624282836914
2014-12-17,14.944000244140623,109.38031005859376,84.5008773803711,95.94192504882812,30.67096328735352,39.42616653442383
2014-12-18,14.886500358581545,109.91383361816406,85.63826751708984,99.57302856445312,31.2910270690918,40.9604606628418
2014-12-19,14.994999885559082,110.40364074707033,85.89720153808594,100.0971221923828,30.96622467041016,41.08113479614258
2014-12-22,15.32699966430664,112.14411926269533,87.10858154296875,101.9474105834961,31.261493682861328,41.356964111328125
2014-12-23,15.314499855041504,113.7271957397461,87.56169891357422,102.45256042480467,31.719158172607425,41.76209259033203
2014-12-24,15.15149974822998,114.78547668457033,87.31202697753906,102.18740844726562,31.69701194763184,41.494876861572266
2014-12-26,15.454500198364258,115.12660217285156,87.8760986328125,102.51570129394533,31.711782455444336,41.27076721191406
2014-12-29,15.60200023651123,115.70384979248048,88.31072235107422,101.360107421875,31.637948989868164,40.90011978149414
2014-12-30,15.515000343322754,115.30149841308594,87.57093811035156,101.0696258544922,31.564149856567383,40.52947616577149
2014-12-31,15.517499923706056,113.68345642089844,87.0993423461914,101.31588745117188,31.1655387878418,40.03816223144531
2015-01-02,15.425999641418455,113.65723419189452,86.69245147705078,102.33893585205078,31.10648727416992,40.30537414550781
2015-01-05,15.10949993133545,112.87006378173828,85.42559814453125,100.72865295410156,31.10648727416992,39.93472671508789
